base_lf1, lf1_lf2, lf2_lf3, base_rf1, rf1_rf2, rf2_rf3, base_rb1, rb1_rb2, rb2_rb3, base_lb1, lb1_lb2, lb2_lb3
-0.12297, 0.80372, -1.79351, 0.12932, 0.82339, -1.83193, 0.32617, 0.87882, -1.88355, -0.31643, 1.05201, -1.84583
-0.11967, 0.80468, -1.79623, 0.12157, 0.80793, -1.84168, 0.33011, 0.87993, -1.88494, -0.31644, 1.05468, -1.85513
-0.11638, 0.80564, -1.79881, 0.11352, 0.79253, -1.85094, 0.33433, 0.88117, -1.88644, -0.31674, 1.05718, -1.86494
-0.11328, 0.80658, -1.80132, 0.10537, 0.77726, -1.85953, 0.33861, 0.88247, -1.88798, -0.31704, 1.05934, -1.87553
-0.11036, 0.80759, -1.80379, 0.09738, 0.76228, -1.86732, 0.34302, 0.88391, -1.88968, -0.31700, 1.06110, -1.88726
-0.10771, 0.80868, -1.80618, 0.08977, 0.74775, -1.87441, 0.34750, 0.88548, -1.89144, -0.31640, 1.06227, -1.90065
-0.10532, 0.80983, -1.80847, 0.08245, 0.73373, -1.88082, 0.35194, 0.88717, -1.89335, -0.31517, 1.06274, -1.91536
-0.10303, 0.81098, -1.81084, 0.07553, 0.72033, -1.88678, 0.35651, 0.88893, -1.89539, -0.31279, 1.06227, -1.93137
-0.10088, 0.81205, -1.81341, 0.06908, 0.70782, -1.89290, 0.36109, 0.89081, -1.89760, -0.30889, 1.06049, -1.94905
-0.09884, 0.81308, -1.81608, 0.06326, 0.69620, -1.89877, 0.36567, 0.89270, -1.89994, -0.30321, 1.05744, -1.96780
-0.09688, 0.81405, -1.81869, 0.05825, 0.68554, -1.90378, 0.37016, 0.89464, -1.90239, -0.29573, 1.05338, -1.98688
-0.09517, 0.81490, -1.82114, 0.05450, 0.67615, -1.90738, 0.37451, 0.89653, -1.90495, -0.28588, 1.04839, -2.00547
-0.09354, 0.81567, -1.82336, 0.05246, 0.66819, -1.90936, 0.37876, 0.89833, -1.90751, -0.27305, 1.04249, -2.02306
-0.09200, 0.81639, -1.82536, 0.05145, 0.66123, -1.91001, 0.38275, 0.90015, -1.91012, -0.25830, 1.03566, -2.03982
-0.09039, 0.81709, -1.82714, 0.05123, 0.65504, -1.90909, 0.38651, 0.90199, -1.91283, -0.24167, 1.02792, -2.05556
-0.08867, 0.81788, -1.82869, 0.05160, 0.64950, -1.90595, 0.38997, 0.90392, -1.91554, -0.22295, 1.01899, -2.07024
-0.08680, 0.81869, -1.83005, 0.05270, 0.64444, -1.90151, 0.39319, 0.90595, -1.91834, -0.20322, 1.00924, -2.08343
-0.08481, 0.81948, -1.83134, 0.05470, 0.63965, -1.89641, 0.39626, 0.90812, -1.92124, -0.18348, 0.99889, -2.09489
-0.08253, 0.82022, -1.83266, 0.05801, 0.63478, -1.89132, 0.39916, 0.91045, -1.92417, -0.16479, 0.98806, -2.10446
-0.08005, 0.82098, -1.83403, 0.06225, 0.62991, -1.88607, 0.40206, 0.91302, -1.92728, -0.14747, 0.97693, -2.11222
-0.07746, 0.82168, -1.83528, 0.06641, 0.62528, -1.88023, 0.40479, 0.91575, -1.93046, -0.13191, 0.96554, -2.11809
-0.07481, 0.82242, -1.83638, 0.06918, 0.62103, -1.87340, 0.40747, 0.91869, -1.93379, -0.11891, 0.95396, -2.12213
-0.07202, 0.82314, -1.83726, 0.07022, 0.61724, -1.86540, 0.41020, 0.92186, -1.93720, -0.10898, 0.94225, -2.12436
-0.06927, 0.82395, -1.83801, 0.07133, 0.61398, -1.85651, 0.41290, 0.92519, -1.94085, -0.10161, 0.93061, -2.12498
-0.06669, 0.82479, -1.83860, 0.07379, 0.61129, -1.84679, 0.41550, 0.92867, -1.94467, -0.09695, 0.91921, -2.12391
-0.06415, 0.82579, -1.83894, 0.07935, 0.60936, -1.83585, 0.41819, 0.93235, -1.94880, -0.09546, 0.90830, -2.12098
-0.06178, 0.82691, -1.83914, 0.08670, 0.60810, -1.82426, 0.42080, 0.93614, -1.95322, -0.09656, 0.89777, -2.11665
-0.05965, 0.82821, -1.83922, 0.09526, 0.60765, -1.81230, 0.42334, 0.93997, -1.95798, -0.10007, 0.88762, -2.11113
-0.05791, 0.82975, -1.83919, 0.10532, 0.60812, -1.80000, 0.42560, 0.94381, -1.96323, -0.10645, 0.87781, -2.10414
-0.05646, 0.83152, -1.83908, 0.11602, 0.60947, -1.78785, 0.42774, 0.94761, -1.96894, -0.11508, 0.86843, -2.09625
-0.05544, 0.83340, -1.83888, 0.12573, 0.61154, -1.77667, 0.42964, 0.95131, -1.97504, -0.12562, 0.85963, -2.08823
-0.05477, 0.83535, -1.83863, 0.13331, 0.61436, -1.76793, 0.43148, 0.95484, -1.98157, -0.13820, 0.85153, -2.08085
-0.05459, 0.83735, -1.83832, 0.13775, 0.61793, -1.76249, 0.43320, 0.95809, -1.98855, -0.15277, 0.84425, -2.07459
-0.05502, 0.83937, -1.83813, 0.14024, 0.62197, -1.75886, 0.43476, 0.96123, -1.99604, -0.16800, 0.83780, -2.06990
-0.05603, 0.84135, -1.83821, 0.14104, 0.62626, -1.75661, 0.43626, 0.96424, -2.00415, -0.18292, 0.83214, -2.06783
-0.05789, 0.84325, -1.83869, 0.13997, 0.63063, -1.75542, 0.43765, 0.96713, -2.01301, -0.19692, 0.82725, -2.07027
-0.06053, 0.84504, -1.83961, 0.13735, 0.63494, -1.75476, 0.43877, 0.96991, -2.02258, -0.20930, 0.82371, -2.07512
-0.06374, 0.84673, -1.84102, 0.13362, 0.63892, -1.75402, 0.43972, 0.97268, -2.03290, -0.21858, 0.82230, -2.08129
-0.06732, 0.84821, -1.84298, 0.12843, 0.64210, -1.75214, 0.44017, 0.97536, -2.04410, -0.22137, 0.82483, -2.08765
-0.07167, 0.84948, -1.84569, 0.12224, 0.64466, -1.74939, 0.44021, 0.97799, -2.05613, -0.21914, 0.83042, -2.09437
-0.07745, 0.85055, -1.84950, 0.11560, 0.64680, -1.74639, 0.44005, 0.98053, -2.06880, -0.21560, 0.83736, -2.10207
-0.08593, 0.85129, -1.85498, 0.10886, 0.64859, -1.74350, 0.43949, 0.98296, -2.08195, -0.21405, 0.84454, -2.11117
-0.09762, 0.85171, -1.86244, 0.10246, 0.65010, -1.74096, 0.43875, 0.98533, -2.09559, -0.21627, 0.85122, -2.12198
-0.11096, 0.85203, -1.87068, 0.09636, 0.65142, -1.73850, 0.43791, 0.98757, -2.10951, -0.21992, 0.85731, -2.13356
-0.12511, 0.85240, -1.87913, 0.09062, 0.65261, -1.73615, 0.43711, 0.98971, -2.12371, -0.22455, 0.86221, -2.14515
-0.13905, 0.85317, -1.88722, 0.08576, 0.65376, -1.73374, 0.43646, 0.99176, -2.13798, -0.22973, 0.86492, -2.15584
-0.15351, 0.85404, -1.89486, 0.08135, 0.65483, -1.73151, 0.43586, 0.99364, -2.15231, -0.23487, 0.86641, -2.16611
-0.16920, 0.85495, -1.90180, 0.07691, 0.65582, -1.72968, 0.43530, 0.99525, -2.16684, -0.23949, 0.86735, -2.17631
-0.18750, 0.85593, -1.90712, 0.07193, 0.65674, -1.72853, 0.43468, 0.99648, -2.18130, -0.24233, 0.86819, -2.18663
-0.20739, 0.85675, -1.91115, 0.06669, 0.65756, -1.72796, 0.43409, 0.99735, -2.19581, -0.24362, 0.86904, -2.19715
-0.22683, 0.85695, -1.91511, 0.06176, 0.65818, -1.72798, 0.43369, 0.99794, -2.21022, -0.24406, 0.86988, -2.20792
-0.24390, 0.85602, -1.91992, 0.05770, 0.65854, -1.72858, 0.43341, 0.99819, -2.22450, -0.24399, 0.87092, -2.21908
-0.25753, 0.85363, -1.92628, 0.05478, 0.65854, -1.72976, 0.43352, 0.99819, -2.23858, -0.24362, 0.87221, -2.23067
-0.26915, 0.84998, -1.93365, 0.05247, 0.65827, -1.73144, 0.43386, 0.99798, -2.25265, -0.24308, 0.87346, -2.24251
-0.27905, 0.84488, -1.94196, 0.05072, 0.65777, -1.73359, 0.43449, 0.99767, -2.26678, -0.24264, 0.87447, -2.25446
-0.28715, 0.83778, -1.95130, 0.04944, 0.65699, -1.73632, 0.43561, 0.99727, -2.28102, -0.24268, 0.87491, -2.26619
-0.29399, 0.82937, -1.96126, 0.04849, 0.65597, -1.73942, 0.43697, 0.99685, -2.29542, -0.24275, 0.87510, -2.27786
-0.30026, 0.82005, -1.97186, 0.04772, 0.65476, -1.74288, 0.43851, 0.99634, -2.30996, -0.24243, 0.87518, -2.28968
-0.30643, 0.80999, -1.98343, 0.04716, 0.65327, -1.74660, 0.44032, 0.99582, -2.32465, -0.24119, 0.87529, -2.30173
-0.31243, 0.79941, -1.99558, 0.04673, 0.65159, -1.75058, 0.44220, 0.99524, -2.33955, -0.23909, 0.87545, -2.31400
-0.31756, 0.78860, -2.00786, 0.04660, 0.64976, -1.75487, 0.44419, 0.99456, -2.35448, -0.23618, 0.87558, -2.32634
-0.32126, 0.77799, -2.02023, 0.04689, 0.64791, -1.75949, 0.44628, 0.99377, -2.36941, -0.23274, 0.87570, -2.33864
-0.32306, 0.76781, -2.03275, 0.04779, 0.64603, -1.76446, 0.44856, 0.99286, -2.38424, -0.22848, 0.87576, -2.35091
-0.32361, 0.75802, -2.04474, 0.04896, 0.64406, -1.76960, 0.45051, 0.99191, -2.39898, -0.22371, 0.87584, -2.36304
-0.32303, 0.74879, -2.05601, 0.05056, 0.64198, -1.77488, 0.45170, 0.99100, -2.41359, -0.21814, 0.87591, -2.37501
-0.32143, 0.74056, -2.06660, 0.05237, 0.63976, -1.78024, 0.45165, 0.99024, -2.42795, -0.21182, 0.87601, -2.38669
-0.31925, 0.73290, -2.07579, 0.05447, 0.63736, -1.78550, 0.45058, 0.98956, -2.44219, -0.20474, 0.87613, -2.39816
-0.31695, 0.72567, -2.08306, 0.05664, 0.63469, -1.79056, 0.44838, 0.98891, -2.45639, -0.19695, 0.87621, -2.40948
-0.31544, 0.71878, -2.08718, 0.05877, 0.63161, -1.79511, 0.44497, 0.98832, -2.47058, -0.18841, 0.87624, -2.42078
-0.31476, 0.71214, -2.08841, 0.06088, 0.62819, -1.79920, 0.44043, 0.98774, -2.48477, -0.17920, 0.87625, -2.43198
-0.31443, 0.70556, -2.08734, 0.06310, 0.62442, -1.80296, 0.43506, 0.98704, -2.49898, -0.16965, 0.87624, -2.44315
-0.31477, 0.69883, -2.08372, 0.06525, 0.62031, -1.80637, 0.42906, 0.98612, -2.51327, -0.16033, 0.87631, -2.45438
-0.31559, 0.69181, -2.07739, 0.06755, 0.61587, -1.80934, 0.42273, 0.98492, -2.52757, -0.15143, 0.87644, -2.46575
-0.31659, 0.68461, -2.06947, 0.06984, 0.61112, -1.81208, 0.41545, 0.98357, -2.54178, -0.14267, 0.87654, -2.47687
-0.31721, 0.67715, -2.06024, 0.07237, 0.60620, -1.81459, 0.40708, 0.98219, -2.55579, -0.13386, 0.87659, -2.48758
-0.31743, 0.66927, -2.05012, 0.07505, 0.60107, -1.81695, 0.39706, 0.98088, -2.56968, -0.12512, 0.87647, -2.49759
-0.31670, 0.66119, -2.03923, 0.07785, 0.59583, -1.81915, 0.38568, 0.97962, -2.58325, -0.11654, 0.87627, -2.50702
-0.31441, 0.65298, -2.02778, 0.08081, 0.59047, -1.82130, 0.37339, 0.97842, -2.59629, -0.10810, 0.87595, -2.51580
-0.30897, 0.64468, -2.01567, 0.08383, 0.58507, -1.82339, 0.35974, 0.97736, -2.60877, -0.10000, 0.87548, -2.52388
-0.30148, 0.63642, -2.00327, 0.08695, 0.57965, -1.82554, 0.34556, 0.97644, -2.62050, -0.09227, 0.87488, -2.53126
-0.29413, 0.62845, -1.99076, 0.09017, 0.57424, -1.82780, 0.33154, 0.97554, -2.63126, -0.08519, 0.87428, -2.53796
-0.28893, 0.62110, -1.97820, 0.09343, 0.56889, -1.83040, 0.31890, 0.97471, -2.64077, -0.07903, 0.87370, -2.54393
-0.28662, 0.61450, -1.96589, 0.09694, 0.56373, -1.83340, 0.30844, 0.97391, -2.64874, -0.07401, 0.87319, -2.54917
-0.28584, 0.60849, -1.95545, 0.10038, 0.55863, -1.83687, 0.29958, 0.97312, -2.65537, -0.06996, 0.87266, -2.55352
-0.28577, 0.60310, -1.94862, 0.10382, 0.55363, -1.84089, 0.29279, 0.97233, -2.66033, -0.06713, 0.87203, -2.55683
-0.28604, 0.59844, -1.94826, 0.10696, 0.54869, -1.84575, 0.28852, 0.97151, -2.66324, -0.06577, 0.87117, -2.55868
-0.28677, 0.59430, -1.95173, 0.10994, 0.54385, -1.85128, 0.28627, 0.97064, -2.66451, -0.06546, 0.87016, -2.55941
-0.28813, 0.59041, -1.95751, 0.11264, 0.53917, -1.85749, 0.28587, 0.96974, -2.66423, -0.06584, 0.86896, -2.55907
-0.29032, 0.58654, -1.96472, 0.11511, 0.53468, -1.86454, 0.28754, 0.96874, -2.66218, -0.06655, 0.86749, -2.55754
-0.29353, 0.58271, -1.97289, 0.11712, 0.53036, -1.87239, 0.29093, 0.96761, -2.65860, -0.06771, 0.86581, -2.55502
-0.29784, 0.57911, -1.98145, 0.11886, 0.52627, -1.88076, 0.29541, 0.96640, -2.65387, -0.06918, 0.86403, -2.55183
-0.30400, 0.57585, -1.98963, 0.12015, 0.52239, -1.88965, 0.30073, 0.96502, -2.64813, -0.07118, 0.86217, -2.54812
-0.31234, 0.57293, -1.99704, 0.12093, 0.51871, -1.89896, 0.30650, 0.96348, -2.64156, -0.07352, 0.86030, -2.54405
-0.32151, 0.57013, -2.00422, 0.12108, 0.51525, -1.90836, 0.31239, 0.96181, -2.63446, -0.07650, 0.85836, -2.53972
-0.33035, 0.56726, -2.01154, 0.12048, 0.51197, -1.91762, 0.31821, 0.96003, -2.62708, -0.08004, 0.85640, -2.53535
-0.33764, 0.56407, -2.01926, 0.11884, 0.50882, -1.92639, 0.32337, 0.95815, -2.61971, -0.08440, 0.85442, -2.53109
-0.34412, 0.56075, -2.02689, 0.11627, 0.50585, -1.93462, 0.32808, 0.95621, -2.61250, -0.08915, 0.85245, -2.52690
-0.35022, 0.55729, -2.03409, 0.11264, 0.50297, -1.94213, 0.33224, 0.95422, -2.60553, -0.09404, 0.85054, -2.52291
-0.35618, 0.55363, -2.04032, 0.10747, 0.50012, -1.94838, 0.33582, 0.95224, -2.59914, -0.09843, 0.84880, -2.51928
-0.36206, 0.54984, -2.04548, 0.10124, 0.49733, -1.95351, 0.33870, 0.95030, -2.59341, -0.10245, 0.84725, -2.51602
-0.36784, 0.54606, -2.04972, 0.09451, 0.49460, -1.95763, 0.34080, 0.94843, -2.58829, -0.10623, 0.84581, -2.51306
-0.37357, 0.54237, -2.05260, 0.08788, 0.49190, -1.96049, 0.34190, 0.94667, -2.58398, -0.10993, 0.84462, -2.51054
-0.37929, 0.53885, -2.05407, 0.08170, 0.48923, -1.96216, 0.34189, 0.94505, -2.58057, -0.11344, 0.84364, -2.50844
-0.38445, 0.53547, -2.05461, 0.07627, 0.48670, -1.96298, 0.34130, 0.94360, -2.57790, -0.11671, 0.84282, -2.50674
-0.38871, 0.53226, -2.05439, 0.07170, 0.48441, -1.96320, 0.34037, 0.94229, -2.57591, -0.11978, 0.84217, -2.50542
-0.39139, 0.52923, -2.05343, 0.06864, 0.48252, -1.96281, 0.33915, 0.94120, -2.57478, -0.12233, 0.84167, -2.50457
-0.39301, 0.52644, -2.05193, 0.06668, 0.48097, -1.96213, 0.33774, 0.94031, -2.57429, -0.12461, 0.84128, -2.50408
-0.39417, 0.52395, -2.05009, 0.06531, 0.47971, -1.96118, 0.33594, 0.93958, -2.57428, -0.12663, 0.84100, -2.50383
-0.39516, 0.52194, -2.04800, 0.06447, 0.47879, -1.96012, 0.33371, 0.93911, -2.57472, -0.12851, 0.84073, -2.50383
-0.39613, 0.52036, -2.04581, 0.06392, 0.47818, -1.95908, 0.33086, 0.93882, -2.57554, -0.13019, 0.84050, -2.50398
-0.39690, 0.51916, -2.04366, 0.06377, 0.47783, -1.95808, 0.32768, 0.93868, -2.57665, -0.13166, 0.84029, -2.50428
-0.39758, 0.51835, -2.04166, 0.06395, 0.47772, -1.95711, 0.32395, 0.93869, -2.57810, -0.13263, 0.84015, -2.50472
-0.39805, 0.51793, -2.04004, 0.06459, 0.47781, -1.95633, 0.32001, 0.93878, -2.57973, -0.13297, 0.84002, -2.50525
-0.39831, 0.51776, -2.03851, 0.06541, 0.47805, -1.95557, 0.31571, 0.93899, -2.58159, -0.13311, 0.83993, -2.50587
