base_lf1, lf1_lf2, lf2_lf3, base_rf1, rf1_rf2, rf2_rf3, base_rb1, rb1_rb2, rb2_rb3, base_lb1, lb1_lb2, lb2_lb3
-0.17380, 1.18904, -1.33789, 0.12876, 1.14621, -1.30435, 0.06306, 1.13363, -2.30234, -0.06447, 1.14807, -2.29343
-0.17445, 1.18804, -1.33689, 0.12836, 1.14450, -1.30562, 0.06696, 1.13211, -2.29924, -0.06210, 1.14979, -2.28447
-0.17528, 1.18698, -1.33604, 0.12781, 1.14270, -1.30708, 0.07152, 1.12973, -2.29674, -0.05970, 1.15145, -2.27546
-0.17630, 1.18592, -1.33527, 0.12712, 1.14086, -1.30868, 0.07695, 1.12614, -2.29530, -0.05747, 1.15304, -2.26649
-0.17707, 1.18479, -1.33462, 0.12652, 1.13897, -1.31047, 0.08433, 1.12081, -2.29548, -0.05539, 1.15444, -2.25767
-0.17792, 1.18371, -1.33386, 0.12568, 1.13713, -1.31225, 0.09220, 1.11411, -2.29676, -0.05353, 1.15579, -2.24904
-0.17893, 1.18270, -1.33294, 0.12473, 1.13535, -1.31397, 0.09979, 1.10620, -2.29871, -0.05184, 1.15715, -2.24054
-0.18006, 1.18183, -1.33179, 0.12355, 1.13370, -1.31545, 0.10621, 1.09676, -2.30142, -0.05033, 1.15857, -2.23215
-0.18134, 1.18116, -1.33035, 0.12223, 1.13221, -1.31664, 0.11119, 1.08627, -2.30442, -0.04893, 1.16009, -2.22403
-0.18272, 1.18060, -1.32870, 0.12076, 1.13093, -1.31762, 0.11450, 1.07533, -2.30701, -0.04751, 1.16172, -2.21612
-0.18411, 1.18026, -1.32680, 0.11922, 1.12991, -1.31816, 0.11532, 1.06452, -2.30890, -0.04610, 1.16359, -2.20861
-0.18556, 1.18014, -1.32464, 0.11760, 1.12922, -1.31831, 0.11330, 1.05417, -2.30981, -0.04460, 1.16572, -2.20151
-0.18706, 1.18020, -1.32233, 0.11586, 1.12876, -1.31821, 0.11005, 1.04422, -2.30974, -0.04297, 1.16799, -2.19479
-0.18856, 1.18047, -1.31979, 0.11403, 1.12850, -1.31783, 0.10687, 1.03489, -2.30849, -0.04119, 1.17043, -2.18838
-0.19023, 1.18095, -1.31710, 0.11196, 1.12840, -1.31735, 0.10470, 1.02655, -2.30577, -0.03928, 1.17292, -2.18233
-0.19190, 1.18160, -1.31430, 0.10981, 1.12850, -1.31667, 0.10317, 1.01876, -2.30206, -0.03710, 1.17552, -2.17667
-0.19361, 1.18244, -1.31138, 0.10762, 1.12881, -1.31579, 0.10194, 1.01116, -2.29756, -0.03487, 1.17829, -2.17134
-0.19528, 1.18345, -1.30836, 0.10545, 1.12935, -1.31472, 0.10101, 1.00334, -2.29251, -0.03258, 1.18120, -2.16642
-0.19686, 1.18460, -1.30529, 0.10334, 1.13013, -1.31344, 0.10029, 0.99545, -2.28677, -0.03015, 1.18426, -2.16186
-0.19842, 1.18592, -1.30204, 0.10119, 1.13111, -1.31195, 0.09966, 0.98760, -2.28024, -0.02782, 1.18747, -2.15765
-0.19990, 1.18746, -1.29857, 0.09903, 1.13232, -1.31017, 0.09915, 0.97991, -2.27273, -0.02547, 1.19081, -2.15394
-0.20127, 1.18917, -1.29477, 0.09692, 1.13371, -1.30802, 0.09864, 0.97247, -2.26412, -0.02320, 1.19439, -2.15056
-0.20247, 1.19102, -1.29083, 0.09489, 1.13528, -1.30556, 0.09885, 0.96538, -2.25458, -0.02082, 1.19800, -2.14760
-0.20354, 1.19297, -1.28668, 0.09284, 1.13697, -1.30288, 0.10040, 0.95889, -2.24415, -0.01829, 1.20165, -2.14496
-0.20460, 1.19497, -1.28240, 0.09067, 1.13869, -1.29996, 0.10413, 0.95323, -2.23250, -0.01566, 1.20522, -2.14259
-0.20547, 1.19702, -1.27801, 0.08860, 1.14051, -1.29683, 0.10928, 0.94808, -2.22020, -0.01297, 1.20875, -2.14068
-0.20621, 1.19905, -1.27367, 0.08664, 1.14234, -1.29364, 0.11528, 0.94320, -2.20760, -0.01022, 1.21210, -2.13905
-0.20676, 1.20102, -1.26948, 0.08492, 1.14419, -1.29036, 0.12206, 0.93832, -2.19509, -0.00768, 1.21521, -2.13778
-0.20701, 1.20291, -1.26549, 0.08348, 1.14604, -1.28709, 0.12942, 0.93347, -2.18265, -0.00516, 1.21806, -2.13700
-0.20706, 1.20480, -1.26154, 0.08232, 1.14791, -1.28379, 0.13716, 0.92879, -2.17004, -0.00262, 1.22073, -2.13661
-0.20689, 1.20675, -1.25749, 0.08153, 1.14980, -1.28036, 0.14509, 0.92444, -2.15674, 0.00032, 1.22325, -2.13670
-0.20642, 1.20873, -1.25340, 0.08107, 1.15168, -1.27701, 0.15316, 0.92039, -2.14274, 0.00372, 1.22557, -2.13718
-0.20572, 1.21076, -1.24929, 0.08100, 1.15362, -1.27352, 0.16173, 0.91658, -2.12928, 0.00735, 1.22773, -2.13828
-0.20492, 1.21280, -1.24521, 0.08118, 1.15553, -1.27003, 0.17169, 0.91279, -2.11741, 0.01120, 1.22973, -2.13990
-0.20404, 1.21477, -1.24123, 0.08164, 1.15744, -1.26651, 0.18447, 0.90874, -2.10849, 0.01521, 1.23163, -2.14200
-0.20310, 1.21672, -1.23740, 0.08234, 1.15938, -1.26300, 0.19727, 0.90507, -2.10162, 0.01919, 1.23334, -2.14480
-0.20202, 1.21859, -1.23374, 0.08328, 1.16127, -1.25944, 0.20759, 0.90235, -2.09659, 0.02300, 1.23483, -2.14833
-0.20083, 1.22035, -1.23051, 0.08452, 1.16318, -1.25587, 0.21128, 0.90146, -2.09388, 0.02637, 1.23598, -2.15293
-0.19956, 1.22200, -1.22752, 0.08598, 1.16509, -1.25223, 0.20964, 0.90230, -2.09316, 0.02932, 1.23687, -2.15848
-0.19830, 1.22359, -1.22485, 0.08756, 1.16700, -1.24868, 0.20557, 0.90447, -2.09392, 0.03199, 1.23757, -2.16493
-0.19680, 1.22512, -1.22252, 0.08947, 1.16890, -1.24508, 0.20060, 0.90828, -2.09578, 0.03446, 1.23811, -2.17259
-0.19529, 1.22661, -1.22047, 0.09155, 1.17084, -1.24142, 0.19563, 0.91367, -2.09857, 0.03671, 1.23852, -2.18151
