base_lf1, lf1_lf2, lf2_lf3, base_rf1, rf1_rf2, rf2_rf3, base_rb1, rb1_rb2, rb2_rb3, base_lb1, lb1_lb2, lb2_lb3
-0.01798, 1.25946, -1.34525, 0.09998, 1.30201, -1.29915, 0.00908, 0.97226, -2.65728, -0.16276, 0.95871, -2.62688
-0.01763, 1.25930, -1.34595, 0.10050, 1.30163, -1.30087, 0.01002, 0.97204, -2.65675, -0.16372, 0.95873, -2.62651
-0.01732, 1.25909, -1.34681, 0.10093, 1.30126, -1.30259, 0.01074, 0.97190, -2.65621, -0.16474, 0.95876, -2.62607
-0.01729, 1.25894, -1.34775, 0.10088, 1.30089, -1.30417, 0.01080, 0.97186, -2.65561, -0.16610, 0.95879, -2.62561
-0.01752, 1.25877, -1.34884, 0.10065, 1.30047, -1.30583, 0.01054, 0.97189, -2.65495, -0.16746, 0.95882, -2.62517
-0.01790, 1.25858, -1.35010, 0.10039, 1.29998, -1.30764, 0.01011, 0.97195, -2.65431, -0.16878, 0.95889, -2.62475
-0.01844, 1.25824, -1.35187, 0.10064, 1.29933, -1.30983, 0.01001, 0.97204, -2.65365, -0.16961, 0.95892, -2.62433
-0.01921, 1.25786, -1.35393, 0.10110, 1.29861, -1.31236, 0.00991, 0.97212, -2.65303, -0.17017, 0.95896, -2.62397
-0.01993, 1.25739, -1.35622, 0.10196, 1.29784, -1.31507, 0.01004, 0.97221, -2.65236, -0.17062, 0.95897, -2.62354
-0.02073, 1.25694, -1.35866, 0.10331, 1.29716, -1.31786, 0.01026, 0.97228, -2.65163, -0.17120, 0.95897, -2.62312
-0.02137, 1.25642, -1.36124, 0.10528, 1.29655, -1.32066, 0.01063, 0.97233, -2.65087, -0.17188, 0.95891, -2.62264
-0.02208, 1.25595, -1.36377, 0.10717, 1.29602, -1.32324, 0.01110, 0.97233, -2.65000, -0.17282, 0.95887, -2.62209
-0.02246, 1.25542, -1.36630, 0.10867, 1.29551, -1.32555, 0.01183, 0.97233, -2.64908, -0.17395, 0.95877, -2.62144
-0.02250, 1.25492, -1.36853, 0.10900, 1.29516, -1.32707, 0.01282, 0.97226, -2.64799, -0.17534, 0.95866, -2.62067
-0.02229, 1.25443, -1.37062, 0.10873, 1.29484, -1.32824, 0.01406, 0.97218, -2.64687, -0.17695, 0.95854, -2.61978
-0.02204, 1.25392, -1.37263, 0.10808, 1.29446, -1.32927, 0.01524, 0.97214, -2.64561, -0.17852, 0.95845, -2.61882
-0.02164, 1.25340, -1.37454, 0.10707, 1.29398, -1.33023, 0.01628, 0.97219, -2.64433, -0.17995, 0.95838, -2.61775
-0.02129, 1.25292, -1.37626, 0.10582, 1.29338, -1.33119, 0.01699, 0.97231, -2.64298, -0.18123, 0.95835, -2.61665
-0.02108, 1.25243, -1.37793, 0.10464, 1.29268, -1.33227, 0.01792, 0.97247, -2.64157, -0.18238, 0.95833, -2.61543
-0.02120, 1.25201, -1.37947, 0.10389, 1.29188, -1.33341, 0.01894, 0.97266, -2.64021, -0.18333, 0.95835, -2.61415
-0.02186, 1.25159, -1.38089, 0.10357, 1.29091, -1.33487, 0.02031, 0.97285, -2.63882, -0.18407, 0.95840, -2.61283
-0.02257, 1.25125, -1.38216, 0.10364, 1.28978, -1.33641, 0.02189, 0.97310, -2.63741, -0.18457, 0.95849, -2.61136
-0.02306, 1.25097, -1.38328, 0.10415, 1.28851, -1.33805, 0.02361, 0.97342, -2.63601, -0.18477, 0.95866, -2.60981
-0.02303, 1.25081, -1.38425, 0.10503, 1.28699, -1.33987, 0.02559, 0.97380, -2.63461, -0.18464, 0.95897, -2.60822
-0.02255, 1.25066, -1.38510, 0.10624, 1.28531, -1.34170, 0.02777, 0.97427, -2.63316, -0.18413, 0.95933, -2.60646
-0.02209, 1.25055, -1.38569, 0.10747, 1.28350, -1.34356, 0.02978, 0.97481, -2.63158, -0.18374, 0.95977, -2.60459
-0.02156, 1.25039, -1.38591, 0.10865, 1.28161, -1.34513, 0.03163, 0.97547, -2.62980, -0.18354, 0.96026, -2.60251
-0.02109, 1.25023, -1.38590, 0.10967, 1.27964, -1.34665, 0.03330, 0.97619, -2.62782, -0.18364, 0.96078, -2.60028
-0.02096, 1.25002, -1.38566, 0.11057, 1.27751, -1.34823, 0.03487, 0.97699, -2.62560, -0.18391, 0.96134, -2.59792
-0.02152, 1.24983, -1.38525, 0.11115, 1.27522, -1.35000, 0.03631, 0.97784, -2.62314, -0.18467, 0.96186, -2.59539
-0.02292, 1.24964, -1.38470, 0.11139, 1.27270, -1.35215, 0.03756, 0.97874, -2.62047, -0.18593, 0.96234, -2.59280
-0.02457, 1.24950, -1.38406, 0.11180, 1.26996, -1.35474, 0.03867, 0.97968, -2.61758, -0.18735, 0.96284, -2.59009
-0.02618, 1.24946, -1.38331, 0.11273, 1.26694, -1.35802, 0.03951, 0.98070, -2.61468, -0.18871, 0.96338, -2.58723
-0.02735, 1.24964, -1.38249, 0.11489, 1.26356, -1.36218, 0.04009, 0.98181, -2.61176, -0.18984, 0.96399, -2.58418
-0.02826, 1.24992, -1.38164, 0.11745, 1.25982, -1.36717, 0.04046, 0.98297, -2.60881, -0.19076, 0.96469, -2.58106
-0.02902, 1.25031, -1.38074, 0.11979, 1.25571, -1.37292, 0.04076, 0.98417, -2.60589, -0.19119, 0.96544, -2.57783
