base_lf1, lf1_lf2, lf2_lf3, base_rf1, rf1_rf2, rf2_rf3, base_rb1, rb1_rb2, rb2_rb3, base_lb1, lb1_lb2, lb2_lb3
0.47304, 1.11968, -3.66358, -0.67495, 1.20293, -3.75780, -0.67746, 1.16982, -3.68440, 0.93302, 1.00179, -3.04150
0.47256, 1.12000, -3.66476, -0.67451, 1.20336, -3.75913, -0.67710, 1.17036, -3.68589, 0.93213, 1.00195, -3.04237
0.47212, 1.12036, -3.66598, -0.67396, 1.20374, -3.76038, -0.67664, 1.17082, -3.68730, 0.93086, 1.00212, -3.04362
0.47160, 1.12076, -3.66737, -0.67341, 1.20414, -3.76171, -0.67613, 1.17131, -3.68878, 0.92936, 1.00230, -3.04511
0.47109, 1.12112, -3.66865, -0.67286, 1.20445, -3.76283, -0.67558, 1.17175, -3.69015, 0.92824, 1.00246, -3.04622
0.47055, 1.12146, -3.66988, -0.67234, 1.20470, -3.76382, -0.67504, 1.17216, -3.69143, 0.92759, 1.00258, -3.04684
0.46999, 1.12173, -3.67100, -0.67189, 1.20493, -3.76473, -0.67456, 1.17258, -3.69267, 0.92751, 1.00266, -3.04689
0.46951, 1.12193, -3.67189, -0.67152, 1.20517, -3.76561, -0.67417, 1.17302, -3.69391, 0.92803, 1.00271, -3.04630
0.46911, 1.12201, -3.67246, -0.67124, 1.20548, -3.76658, -0.67398, 1.17354, -3.69518, 0.92930, 1.00272, -3.04491
0.46874, 1.12203, -3.67287, -0.67105, 1.20581, -3.76757, -0.67386, 1.17409, -3.69649, 0.93077, 1.00272, -3.04334
0.46836, 1.12207, -3.67333, -0.67078, 1.20615, -3.76860, -0.67374, 1.17463, -3.69780, 0.93205, 1.00273, -3.04195
0.46791, 1.12221, -3.67407, -0.67037, 1.20644, -3.76961, -0.67339, 1.17516, -3.69920, 0.93178, 1.00284, -3.04221
0.46745, 1.12248, -3.67510, -0.66973, 1.20664, -3.77055, -0.67284, 1.17558, -3.70053, 0.93015, 1.00301, -3.04390
0.46691, 1.12279, -3.67633, -0.66902, 1.20684, -3.77152, -0.67216, 1.17602, -3.70193, 0.92778, 1.00323, -3.04638
0.46637, 1.12320, -3.67777, -0.66808, 1.20696, -3.77247, -0.67123, 1.17634, -3.70324, 0.92407, 1.00352, -3.05030
0.46579, 1.12370, -3.67945, -0.66698, 1.20705, -3.77341, -0.67012, 1.17659, -3.70449, 0.91934, 1.00388, -3.05532
0.46529, 1.12424, -3.68119, -0.66572, 1.20710, -3.77434, -0.66886, 1.17677, -3.70567, 0.91383, 1.00428, -3.06118
0.46482, 1.12476, -3.68283, -0.66456, 1.20720, -3.77532, -0.66772, 1.17699, -3.70688, 0.90896, 1.00466, -3.06636
0.46459, 1.12524, -3.68421, -0.66339, 1.20730, -3.77630, -0.66668, 1.17719, -3.70797, 0.90418, 1.00502, -3.07147
0.46445, 1.12566, -3.68537, -0.66228, 1.20741, -3.77725, -0.66574, 1.17741, -3.70905, 0.90022, 1.00534, -3.07569
0.46436, 1.12607, -3.68646, -0.66128, 1.20752, -3.77815, -0.66488, 1.17765, -3.71011, 0.89675, 1.00563, -3.07937
0.46435, 1.12644, -3.68744, -0.66034, 1.20758, -3.77889, -0.66405, 1.17789, -3.71116, 0.89386, 1.00587, -3.08244
0.46440, 1.12676, -3.68823, -0.65944, 1.20758, -3.77944, -0.66325, 1.17808, -3.71208, 0.89164, 1.00606, -3.08480
0.46446, 1.12710, -3.68909, -0.65851, 1.20758, -3.78003, -0.66242, 1.17828, -3.71306, 0.88921, 1.00626, -3.08735
0.46450, 1.12745, -3.68998, -0.65754, 1.20761, -3.78070, -0.66153, 1.17849, -3.71409, 0.88628, 1.00651, -3.09046
0.46449, 1.12784, -3.69099, -0.65651, 1.20768, -3.78150, -0.66058, 1.17871, -3.71521, 0.88270, 1.00682, -3.09426
0.46446, 1.12822, -3.69202, -0.65540, 1.20777, -3.78237, -0.65959, 1.17890, -3.71632, 0.87872, 1.00716, -3.09850
0.46438, 1.12866, -3.69321, -0.65414, 1.20787, -3.78336, -0.65854, 1.17904, -3.71733, 0.87393, 1.00755, -3.10361
0.46414, 1.12912, -3.69455, -0.65286, 1.20808, -3.78457, -0.65755, 1.17921, -3.71835, 0.86911, 1.00794, -3.10879
0.46385, 1.12961, -3.69599, -0.65159, 1.20828, -3.78578, -0.65659, 1.17933, -3.71926, 0.86408, 1.00835, -3.11421
0.46364, 1.13005, -3.69729, -0.65035, 1.20843, -3.78683, -0.65565, 1.17940, -3.72005, 0.85933, 1.00874, -3.11934
0.46353, 1.13042, -3.69833, -0.64934, 1.20846, -3.78754, -0.65482, 1.17945, -3.72073, 0.85555, 1.00905, -3.12340
0.46354, 1.13072, -3.69914, -0.64850, 1.20837, -3.78790, -0.65406, 1.17946, -3.72125, 0.85248, 1.00931, -3.12671
0.46367, 1.13101, -3.69984, -0.64771, 1.20822, -3.78810, -0.65335, 1.17941, -3.72165, 0.84963, 1.00955, -3.12977
0.46387, 1.13132, -3.70053, -0.64691, 1.20808, -3.78834, -0.65264, 1.17939, -3.72212, 0.84721, 1.00977, -3.13234
0.46407, 1.13165, -3.70127, -0.64614, 1.20805, -3.78878, -0.65198, 1.17944, -3.72277, 0.84508, 1.01000, -3.13457
0.46424, 1.13200, -3.70206, -0.64538, 1.20804, -3.78928, -0.65136, 1.17954, -3.72346, 0.84323, 1.01020, -3.13648
0.46434, 1.13234, -3.70288, -0.64463, 1.20808, -3.78988, -0.65074, 1.17963, -3.72417, 0.84157, 1.01038, -3.13819
0.46417, 1.13270, -3.70398, -0.64387, 1.20830, -3.79084, -0.65016, 1.17985, -3.72511, 0.84006, 1.01055, -3.13976
0.46390, 1.13306, -3.70513, -0.64311, 1.20853, -3.79182, -0.64956, 1.18006, -3.72602, 0.83835, 1.01072, -3.14156
