base_lf1, lf1_lf2, lf2_lf3, base_rf1, rf1_rf2, rf2_rf3, base_rb1, rb1_rb2, rb2_rb3, base_lb1, lb1_lb2, lb2_lb3
-0.13727, 0.80088, -1.83561, 0.04403, 1.14354, -1.51598, 0.01152, 1.16817, -1.66720, 0.00624, 0.86738, -1.74870
-0.13118, 0.80756, -1.83736, 0.04429, 1.14005, -1.52535, 0.01809, 1.15943, -1.68571, 0.00879, 0.87268, -1.74754
-0.12521, 0.81423, -1.83917, 0.04388, 1.13484, -1.53833, 0.02445, 1.15020, -1.70457, 0.01146, 0.87780, -1.74633
-0.12060, 0.82076, -1.84061, 0.04259, 1.12752, -1.55630, 0.03045, 1.14073, -1.72334, 0.01402, 0.88278, -1.74490
-0.11650, 0.82728, -1.84175, 0.04071, 1.11892, -1.57686, 0.03649, 1.13092, -1.74187, 0.01673, 0.88777, -1.74332
-0.11251, 0.83392, -1.84236, 0.03834, 1.10982, -1.59822, 0.04262, 1.12094, -1.75974, 0.01966, 0.89297, -1.74169
-0.10810, 0.84081, -1.84220, 0.03564, 1.10137, -1.61824, 0.04933, 1.11099, -1.77638, 0.02300, 0.89859, -1.74004
-0.10327, 0.84793, -1.84134, 0.03247, 1.09331, -1.63743, 0.05648, 1.10093, -1.79187, 0.02671, 0.90461, -1.73834
-0.09849, 0.85511, -1.84009, 0.02847, 1.08475, -1.65743, 0.06393, 1.09047, -1.80664, 0.03045, 0.91084, -1.73661
-0.09396, 0.86223, -1.83874, 0.02308, 1.07502, -1.67933, 0.07159, 1.07926, -1.82075, 0.03386, 0.91721, -1.73484
-0.08977, 0.86924, -1.83738, 0.01611, 1.06369, -1.70348, 0.07958, 1.06714, -1.83426, 0.03694, 0.92367, -1.73298
-0.08578, 0.87617, -1.83579, 0.00865, 1.05097, -1.72866, 0.08738, 1.05440, -1.84685, 0.03987, 0.93012, -1.73089
-0.08152, 0.88312, -1.83379, 0.00181, 1.03674, -1.75416, 0.09493, 1.04109, -1.85839, 0.04328, 0.93658, -1.72844
-0.07688, 0.89003, -1.83133, -0.00341, 1.02069, -1.77971, 0.10180, 1.02716, -1.86869, 0.04739, 0.94289, -1.72533
-0.07202, 0.89692, -1.82847, -0.00783, 1.00320, -1.80468, 0.10833, 1.01279, -1.87772, 0.05192, 0.94907, -1.72185
-0.06712, 0.90378, -1.82538, -0.01211, 0.98445, -1.82877, 0.11464, 0.99812, -1.88552, 0.05665, 0.95507, -1.71808
-0.06219, 0.91063, -1.82223, -0.01692, 0.96430, -1.85189, 0.12114, 0.98320, -1.89200, 0.06133, 0.96067, -1.71422
-0.05748, 0.91746, -1.81888, -0.02224, 0.94320, -1.87333, 0.12758, 0.96821, -1.89729, 0.06602, 0.96604, -1.71026
-0.05323, 0.92423, -1.81505, -0.02791, 0.92187, -1.89255, 0.13341, 0.95330, -1.90153, 0.07077, 0.97146, -1.70600
-0.04998, 0.93092, -1.81024, -0.03411, 0.90110, -1.90933, 0.13791, 0.93875, -1.90491, 0.07566, 0.97722, -1.70121
-0.04780, 0.93753, -1.80427, -0.04067, 0.88136, -1.92370, 0.14094, 0.92475, -1.90754, 0.08086, 0.98354, -1.69578
-0.04620, 0.94411, -1.79755, -0.04758, 0.86231, -1.93583, 0.14297, 0.91104, -1.90943, 0.08620, 0.99016, -1.68990
