base_lf1, lf1_lf2, lf2_lf3, base_rf1, rf1_rf2, rf2_rf3, base_rb1, rb1_rb2, rb2_rb3, base_lb1, lb1_lb2, lb2_lb3
-0.11215, 0.73304, -1.66050, 0.18608, 0.70043, -1.71057, -0.05778, 0.97184, -2.64704, 0.00002, 0.92756, -2.62640
-0.11275, 0.72735, -1.66345, 0.19186, 0.69736, -1.70467, -0.05727, 0.97182, -2.64647, 0.00044, 0.92709, -2.62620
-0.11385, 0.72174, -1.66654, 0.20105, 0.69568, -1.69738, -0.05670, 0.97177, -2.64579, 0.00094, 0.92665, -2.62594
-0.11517, 0.71622, -1.66977, 0.21098, 0.69477, -1.69058, -0.05615, 0.97168, -2.64507, 0.00141, 0.92624, -2.62568
-0.11672, 0.71085, -1.67321, 0.21986, 0.69441, -1.68608, -0.05593, 0.97160, -2.64439, 0.00179, 0.92585, -2.62537
-0.11832, 0.70567, -1.67682, 0.22582, 0.69454, -1.68648, -0.05629, 0.97150, -2.64381, 0.00196, 0.92550, -2.62508
-0.12009, 0.70060, -1.68059, 0.22986, 0.69493, -1.68993, -0.05700, 0.97138, -2.64327, 0.00199, 0.92515, -2.62478
-0.12212, 0.69558, -1.68442, 0.23239, 0.69540, -1.69544, -0.05789, 0.97122, -2.64278, 0.00196, 0.92486, -2.62456
-0.12437, 0.69049, -1.68826, 0.23306, 0.69557, -1.70293, -0.05876, 0.97100, -2.64239, 0.00187, 0.92464, -2.62452
-0.12689, 0.68533, -1.69208, 0.23243, 0.69539, -1.71153, -0.05964, 0.97072, -2.64205, 0.00179, 0.92447, -2.62460
-0.12980, 0.68010, -1.69593, 0.23147, 0.69475, -1.72021, -0.06058, 0.97042, -2.64178, 0.00152, 0.92434, -2.62474
-0.13323, 0.67476, -1.69985, 0.23121, 0.69332, -1.72766, -0.06160, 0.97010, -2.64152, 0.00102, 0.92426, -2.62502
-0.13703, 0.66928, -1.70368, 0.23249, 0.69102, -1.73303, -0.06262, 0.96981, -2.64134, 0.00037, 0.92420, -2.62540
-0.14141, 0.66376, -1.70743, 0.23389, 0.68810, -1.73751, -0.06387, 0.96947, -2.64114, -0.00046, 0.92417, -2.62581
-0.14621, 0.65815, -1.71099, 0.23483, 0.68475, -1.74150, -0.06529, 0.96908, -2.64092, -0.00142, 0.92413, -2.62620
-0.15156, 0.65250, -1.71416, 0.23456, 0.68107, -1.74530, -0.06724, 0.96861, -2.64059, -0.00222, 0.92405, -2.62654
-0.15723, 0.64682, -1.71709, 0.23370, 0.67706, -1.74891, -0.06922, 0.96807, -2.64028, -0.00298, 0.92395, -2.62682
-0.16312, 0.64112, -1.71969, 0.23269, 0.67271, -1.75213, -0.07102, 0.96746, -2.64001, -0.00345, 0.92388, -2.62701
-0.16912, 0.63546, -1.72204, 0.23197, 0.66798, -1.75502, -0.07227, 0.96676, -2.63992, -0.00358, 0.92384, -2.62709
-0.17503, 0.62981, -1.72401, 0.23167, 0.66294, -1.75745, -0.07295, 0.96600, -2.64001, -0.00320, 0.92381, -2.62711
-0.18102, 0.62428, -1.72581, 0.23162, 0.65758, -1.75952, -0.07344, 0.96524, -2.64017, -0.00284, 0.92384, -2.62710
-0.18693, 0.61891, -1.72748, 0.23206, 0.65188, -1.76120, -0.07371, 0.96450, -2.64043, -0.00268, 0.92384, -2.62703
-0.19264, 0.61374, -1.72899, 0.23306, 0.64590, -1.76240, -0.07385, 0.96380, -2.64074, -0.00286, 0.92386, -2.62698
-0.19852, 0.60876, -1.73046, 0.23431, 0.63974, -1.76329, -0.07408, 0.96317, -2.64105, -0.00330, 0.92388, -2.62694
-0.20457, 0.60391, -1.73182, 0.23561, 0.63345, -1.76375, -0.07433, 0.96261, -2.64123, -0.00410, 0.92392, -2.62685
-0.21093, 0.59925, -1.73313, 0.23707, 0.62714, -1.76378, -0.07484, 0.96218, -2.64116, -0.00540, 0.92396, -2.62681
-0.21753, 0.59475, -1.73444, 0.23843, 0.62083, -1.76354, -0.07543, 0.96183, -2.64095, -0.00697, 0.92400, -2.62674
-0.22422, 0.59041, -1.73581, 0.23990, 0.61457, -1.76320, -0.07571, 0.96151, -2.64071, -0.00842, 0.92401, -2.62663
-0.23106, 0.58624, -1.73721, 0.24119, 0.60842, -1.76293, -0.07548, 0.96120, -2.64042, -0.00969, 0.92396, -2.62635
-0.23791, 0.58230, -1.73875, 0.24246, 0.60243, -1.76277, -0.07473, 0.96089, -2.64009, -0.01049, 0.92386, -2.62597
-0.24497, 0.57846, -1.74046, 0.24351, 0.59659, -1.76277, -0.07368, 0.96054, -2.63964, -0.01093, 0.92376, -2.62552
-0.25226, 0.57474, -1.74244, 0.24433, 0.59101, -1.76299, -0.07219, 0.96011, -2.63904, -0.01072, 0.92366, -2.62498
-0.26001, 0.57114, -1.74476, 0.24462, 0.58572, -1.76348, -0.07046, 0.95958, -2.63825, -0.00992, 0.92362, -2.62440
-0.26799, 0.56768, -1.74740, 0.24463, 0.58069, -1.76431, -0.06862, 0.95900, -2.63728, -0.00900, 0.92360, -2.62382
-0.27612, 0.56439, -1.75040, 0.24443, 0.57605, -1.76556, -0.06673, 0.95843, -2.63611, -0.00810, 0.92360, -2.62320
-0.28437, 0.56137, -1.75395, 0.24405, 0.57191, -1.76741, -0.06495, 0.95789, -2.63462, -0.00772, 0.92364, -2.62261
-0.29267, 0.55852, -1.75777, 0.24343, 0.56814, -1.76966, -0.06316, 0.95734, -2.63300, -0.00771, 0.92370, -2.62208
-0.30100, 0.55576, -1.76186, 0.24269, 0.56464, -1.77232, -0.06112, 0.95675, -2.63141, -0.00795, 0.92375, -2.62157
-0.30911, 0.55304, -1.76610, 0.24192, 0.56137, -1.77537, -0.05857, 0.95606, -2.63005, -0.00851, 0.92375, -2.62106
-0.31702, 0.55034, -1.77046, 0.24116, 0.55831, -1.77875, -0.05554, 0.95527, -2.62884, -0.00925, 0.92369, -2.62062
-0.32479, 0.54765, -1.77484, 0.24037, 0.55536, -1.78224, -0.05278, 0.95453, -2.62771, -0.01007, 0.92364, -2.62021
-0.33246, 0.54493, -1.77921, 0.23958, 0.55236, -1.78573, -0.05078, 0.95389, -2.62654, -0.01074, 0.92359, -2.61986
-0.33993, 0.54221, -1.78337, 0.23883, 0.54929, -1.78899, -0.04993, 0.95342, -2.62529, -0.01109, 0.92355, -2.61958
-0.34727, 0.53948, -1.78752, 0.23826, 0.54618, -1.79222, -0.04966, 0.95308, -2.62399, -0.01128, 0.92350, -2.61936
-0.35440, 0.53681, -1.79159, 0.23799, 0.54302, -1.79546, -0.04979, 0.95290, -2.62261, -0.01125, 0.92342, -2.61924
-0.36125, 0.53423, -1.79560, 0.23824, 0.53975, -1.79872, -0.05036, 0.95295, -2.62112, -0.01090, 0.92327, -2.61927
-0.36803, 0.53168, -1.79963, 0.23886, 0.53641, -1.80205, -0.05093, 0.95306, -2.61958, -0.01036, 0.92310, -2.61937
-0.37464, 0.52916, -1.80358, 0.23971, 0.53302, -1.80531, -0.05116, 0.95313, -2.61826, -0.00988, 0.92294, -2.61959
-0.38128, 0.52668, -1.80748, 0.24065, 0.52962, -1.80851, -0.05054, 0.95292, -2.61738, -0.00955, 0.92285, -2.62000
-0.38793, 0.52419, -1.81134, 0.24180, 0.52618, -1.81164, -0.04918, 0.95251, -2.61690, -0.00944, 0.92280, -2.62057
-0.39441, 0.52171, -1.81506, 0.24307, 0.52274, -1.81467, -0.04785, 0.95206, -2.61657, -0.00947, 0.92279, -2.62124
-0.40083, 0.51919, -1.81864, 0.24444, 0.51933, -1.81758, -0.04720, 0.95167, -2.61628, -0.00997, 0.92274, -2.62192
-0.40702, 0.51665, -1.82200, 0.24594, 0.51599, -1.82035, -0.04745, 0.95142, -2.61598, -0.01092, 0.92271, -2.62271
-0.41303, 0.51412, -1.82520, 0.24757, 0.51268, -1.82301, -0.04862, 0.95129, -2.61574, -0.01195, 0.92266, -2.62352
-0.41864, 0.51153, -1.82826, 0.24943, 0.50942, -1.82567, -0.05081, 0.95136, -2.61558, -0.01266, 0.92256, -2.62427
-0.42376, 0.50894, -1.83111, 0.25159, 0.50623, -1.82830, -0.05466, 0.95173, -2.61558, -0.01273, 0.92245, -2.62492
-0.42856, 0.50634, -1.83395, 0.25397, 0.50305, -1.83095, -0.05920, 0.95224, -2.61560, -0.01225, 0.92229, -2.62552
-0.43319, 0.50380, -1.83683, 0.25655, 0.49993, -1.83367, -0.06357, 0.95275, -2.61558, -0.01153, 0.92210, -2.62610
-0.43768, 0.50138, -1.83986, 0.25930, 0.49689, -1.83652, -0.06675, 0.95311, -2.61538, -0.01037, 0.92194, -2.62666
-0.44215, 0.49908, -1.84313, 0.26219, 0.49389, -1.83955, -0.06885, 0.95331, -2.61504, -0.00906, 0.92176, -2.62725
-0.44658, 0.49689, -1.84654, 0.26515, 0.49093, -1.84266, -0.07029, 0.95343, -2.61466, -0.00786, 0.92157, -2.62783
-0.45106, 0.49476, -1.84993, 0.26797, 0.48808, -1.84577, -0.07116, 0.95347, -2.61420, -0.00730, 0.92145, -2.62850
-0.45547, 0.49270, -1.85344, 0.27081, 0.48529, -1.84891, -0.07134, 0.95343, -2.61370, -0.00749, 0.92133, -2.62924
-0.45991, 0.49072, -1.85688, 0.27355, 0.48261, -1.85203, -0.07089, 0.95322, -2.61341, -0.00806, 0.92126, -2.62999
-0.46425, 0.48877, -1.86031, 0.27627, 0.47999, -1.85525, -0.06946, 0.95269, -2.61354, -0.00888, 0.92120, -2.63069
-0.46856, 0.48690, -1.86358, 0.27890, 0.47748, -1.85837, -0.06652, 0.95163, -2.61457, -0.00983, 0.92115, -2.63128
-0.47271, 0.48504, -1.86677, 0.28165, 0.47508, -1.86156, -0.06289, 0.95039, -2.61593, -0.01071, 0.92111, -2.63180
-0.47671, 0.48319, -1.86995, 0.28450, 0.47278, -1.86484, -0.05951, 0.94918, -2.61720, -0.01147, 0.92100, -2.63219
-0.48050, 0.48137, -1.87320, 0.28776, 0.47062, -1.86839, -0.05721, 0.94837, -2.61790, -0.01165, 0.92083, -2.63256
-0.48405, 0.47953, -1.87642, 0.29130, 0.46862, -1.87204, -0.05604, 0.94788, -2.61808, -0.01142, 0.92058, -2.63288
-0.48746, 0.47769, -1.87968, 0.29492, 0.46669, -1.87579, -0.05604, 0.94769, -2.61795, -0.01094, 0.92033, -2.63314
-0.49069, 0.47585, -1.88284, 0.29854, 0.46489, -1.87946, -0.05778, 0.94793, -2.61743, -0.01036, 0.92014, -2.63334
-0.49376, 0.47395, -1.88596, 0.30200, 0.46311, -1.88307, -0.06153, 0.94859, -2.61653, -0.00973, 0.92004, -2.63351
-0.49677, 0.47207, -1.88902, 0.30539, 0.46137, -1.88657, -0.06565, 0.94937, -2.61557, -0.00926, 0.92000, -2.63363
-0.49991, 0.47029, -1.89200, 0.30840, 0.45971, -1.88992, -0.06898, 0.94992, -2.61476, -0.00922, 0.92002, -2.63377
-0.50358, 0.46870, -1.89494, 0.31067, 0.45801, -1.89305, -0.07022, 0.94991, -2.61462, -0.01002, 0.92016, -2.63397
-0.50741, 0.46722, -1.89780, 0.31248, 0.45635, -1.89602, -0.07044, 0.94962, -2.61476, -0.01130, 0.92033, -2.63412
-0.51143, 0.46587, -1.90058, 0.31372, 0.45473, -1.89887, -0.07069, 0.94924, -2.61502, -0.01291, 0.92055, -2.63424
-0.51568, 0.46469, -1.90322, 0.31432, 0.45321, -1.90165, -0.07188, 0.94896, -2.61525, -0.01486, 0.92078, -2.63426
-0.52000, 0.46367, -1.90568, 0.31437, 0.45179, -1.90432, -0.07383, 0.94878, -2.61543, -0.01696, 0.92104, -2.63418
-0.52409, 0.46270, -1.90798, 0.31431, 0.45049, -1.90689, -0.07581, 0.94861, -2.61554, -0.01900, 0.92127, -2.63396
-0.52767, 0.46183, -1.91001, 0.31427, 0.44932, -1.90933, -0.07770, 0.94842, -2.61565, -0.02063, 0.92149, -2.63352
-0.53076, 0.46098, -1.91180, 0.31439, 0.44832, -1.91166, -0.07904, 0.94819, -2.61569, -0.02180, 0.92167, -2.63289
-0.53321, 0.46018, -1.91337, 0.31473, 0.44746, -1.91388, -0.08016, 0.94796, -2.61568, -0.02259, 0.92185, -2.63212
-0.53498, 0.45937, -1.91472, 0.31541, 0.44671, -1.91592, -0.08082, 0.94770, -2.61568, -0.02314, 0.92201, -2.63131
-0.53578, 0.45851, -1.91573, 0.31666, 0.44607, -1.91771, -0.08091, 0.94741, -2.61579, -0.02356, 0.92217, -2.63056
-0.53610, 0.45769, -1.91663, 0.31816, 0.44554, -1.91938, -0.08077, 0.94715, -2.61588, -0.02404, 0.92232, -2.62985
-0.53597, 0.45693, -1.91739, 0.31977, 0.44516, -1.92092, -0.08055, 0.94695, -2.61592, -0.02464, 0.92247, -2.62911
-0.53581, 0.45629, -1.91813, 0.32114, 0.44500, -1.92242, -0.08075, 0.94691, -2.61592, -0.02583, 0.92262, -2.62853
-0.53560, 0.45582, -1.91889, 0.32236, 0.44503, -1.92387, -0.08109, 0.94695, -2.61583, -0.02749, 0.92276, -2.62795
-0.53538, 0.45550, -1.91972, 0.32350, 0.44521, -1.92532, -0.08150, 0.94705, -2.61573, -0.02926, 0.92288, -2.62744
-0.53516, 0.45543, -1.92064, 0.32455, 0.44555, -1.92675, -0.08176, 0.94717, -2.61557, -0.03108, 0.92298, -2.62695
-0.53510, 0.45561, -1.92171, 0.32547, 0.44606, -1.92815, -0.08178, 0.94726, -2.61537, -0.03282, 0.92306, -2.62653
-0.53502, 0.45599, -1.92285, 0.32637, 0.44667, -1.92953, -0.08171, 0.94739, -2.61515, -0.03438, 0.92316, -2.62607
-0.53488, 0.45651, -1.92400, 0.32723, 0.44734, -1.93086, -0.08135, 0.94746, -2.61488, -0.03558, 0.92327, -2.62564
-0.53448, 0.45721, -1.92514, 0.32823, 0.44805, -1.93214, -0.08074, 0.94751, -2.61448, -0.03609, 0.92343, -2.62514
-0.53422, 0.45804, -1.92624, 0.32904, 0.44879, -1.93329, -0.08008, 0.94756, -2.61407, -0.03637, 0.92361, -2.62464
-0.53393, 0.45894, -1.92738, 0.32991, 0.44961, -1.93449, -0.07939, 0.94762, -2.61362, -0.03641, 0.92383, -2.62421
-0.53398, 0.45994, -1.92861, 0.33057, 0.45053, -1.93575, -0.07896, 0.94772, -2.61311, -0.03662, 0.92408, -2.62380
-0.53428, 0.46099, -1.92995, 0.33112, 0.45151, -1.93707, -0.07858, 0.94786, -2.61263, -0.03696, 0.92435, -2.62352
-0.53466, 0.46204, -1.93124, 0.33164, 0.45254, -1.93835, -0.07823, 0.94800, -2.61214, -0.03747, 0.92462, -2.62334
-0.53533, 0.46311, -1.93253, 0.33196, 0.45353, -1.93954, -0.07788, 0.94813, -2.61159, -0.03837, 0.92490, -2.62328
-0.53614, 0.46416, -1.93376, 0.33218, 0.45452, -1.94063, -0.07758, 0.94829, -2.61113, -0.03982, 0.92515, -2.62332
-0.53705, 0.46513, -1.93490, 0.33234, 0.45544, -1.94165, -0.07724, 0.94841, -2.61064, -0.04150, 0.92536, -2.62337
-0.53788, 0.46606, -1.93593, 0.33245, 0.45628, -1.94249, -0.07689, 0.94855, -2.61013, -0.04328, 0.92554, -2.62339
-0.53859, 0.46686, -1.93683, 0.33253, 0.45697, -1.94324, -0.07650, 0.94866, -2.60956, -0.04507, 0.92565, -2.62331
-0.53908, 0.46758, -1.93756, 0.33255, 0.45754, -1.94381, -0.07619, 0.94875, -2.60901, -0.04674, 0.92572, -2.62314
-0.53958, 0.46817, -1.93826, 0.33272, 0.45798, -1.94437, -0.07577, 0.94883, -2.60846, -0.04808, 0.92578, -2.62289
-0.54003, 0.46865, -1.93897, 0.33291, 0.45825, -1.94492, -0.07538, 0.94883, -2.60796, -0.04883, 0.92584, -2.62258
-0.54045, 0.46901, -1.93976, 0.33329, 0.45838, -1.94556, -0.07486, 0.94880, -2.60746, -0.04907, 0.92593, -2.62225
-0.54079, 0.46928, -1.94051, 0.33378, 0.45843, -1.94616, -0.07420, 0.94874, -2.60706, -0.04909, 0.92600, -2.62197
-0.54105, 0.46946, -1.94121, 0.33438, 0.45838, -1.94673, -0.07335, 0.94861, -2.60669, -0.04911, 0.92607, -2.62162
-0.54127, 0.46959, -1.94191, 0.33513, 0.45830, -1.94730, -0.07225, 0.94848, -2.60642, -0.04929, 0.92610, -2.62134
-0.54156, 0.46966, -1.94264, 0.33591, 0.45816, -1.94791, -0.07124, 0.94832, -2.60613, -0.04969, 0.92612, -2.62110
-0.54178, 0.46970, -1.94324, 0.33665, 0.45804, -1.94838, -0.07044, 0.94823, -2.60590, -0.05040, 0.92613, -2.62098
-0.54205, 0.46971, -1.94365, 0.33732, 0.45794, -1.94870, -0.07013, 0.94825, -2.60572, -0.05180, 0.92609, -2.62095
-0.54236, 0.46971, -1.94405, 0.33791, 0.45787, -1.94904, -0.07029, 0.94833, -2.60555, -0.05340, 0.92604, -2.62100
-0.54270, 0.46964, -1.94451, 0.33847, 0.45782, -1.94947, -0.07069, 0.94846, -2.60536, -0.05502, 0.92596, -2.62106
-0.54288, 0.46957, -1.94512, 0.33915, 0.45780, -1.95011, -0.07138, 0.94866, -2.60504, -0.05633, 0.92592, -2.62116
-0.54301, 0.46944, -1.94587, 0.33977, 0.45782, -1.95098, -0.07245, 0.94892, -2.60475, -0.05731, 0.92589, -2.62133
-0.54308, 0.46931, -1.94672, 0.34048, 0.45785, -1.95196, -0.07334, 0.94915, -2.60445, -0.05797, 0.92586, -2.62145
-0.54303, 0.46915, -1.94765, 0.34126, 0.45798, -1.95312, -0.07387, 0.94930, -2.60418, -0.05806, 0.92586, -2.62155
-0.54287, 0.46899, -1.94871, 0.34211, 0.45815, -1.95443, -0.07393, 0.94934, -2.60398, -0.05765, 0.92584, -2.62157
-0.54271, 0.46884, -1.94969, 0.34284, 0.45836, -1.95571, -0.07365, 0.94933, -2.60383, -0.05701, 0.92584, -2.62162
-0.54244, 0.46876, -1.95064, 0.34357, 0.45861, -1.95696, -0.07319, 0.94928, -2.60366, -0.05662, 0.92584, -2.62168
-0.54203, 0.46876, -1.95146, 0.34414, 0.45890, -1.95801, -0.07242, 0.94921, -2.60355, -0.05670, 0.92580, -2.62182
-0.54166, 0.46884, -1.95222, 0.34458, 0.45920, -1.95896, -0.07159, 0.94914, -2.60342, -0.05719, 0.92576, -2.62202
-0.54127, 0.46890, -1.95288, 0.34511, 0.45954, -1.95984, -0.07080, 0.94910, -2.60321, -0.05797, 0.92569, -2.62223
-0.54100, 0.46895, -1.95352, 0.34568, 0.45985, -1.96063, -0.07019, 0.94912, -2.60281, -0.05930, 0.92564, -2.62246
-0.54088, 0.46899, -1.95403, 0.34623, 0.46017, -1.96128, -0.06990, 0.94922, -2.60232, -0.06093, 0.92557, -2.62270
-0.54088, 0.46901, -1.95454, 0.34677, 0.46051, -1.96195, -0.06968, 0.94935, -2.60177, -0.06257, 0.92550, -2.62289
-0.54087, 0.46902, -1.95506, 0.34739, 0.46085, -1.96263, -0.06967, 0.94952, -2.60118, -0.06387, 0.92548, -2.62304
-0.54099, 0.46900, -1.95566, 0.34800, 0.46117, -1.96342, -0.06978, 0.94969, -2.60053, -0.06461, 0.92547, -2.62299
-0.54102, 0.46898, -1.95620, 0.34865, 0.46152, -1.96420, -0.06987, 0.94983, -2.59985, -0.06496, 0.92549, -2.62287
-0.54105, 0.46900, -1.95676, 0.34916, 0.46185, -1.96499, -0.06959, 0.94987, -2.59928, -0.06488, 0.92552, -2.62274
-0.54074, 0.46914, -1.95738, 0.34971, 0.46221, -1.96583, -0.06869, 0.94969, -2.59875, -0.06419, 0.92555, -2.62254
-0.54039, 0.46934, -1.95801, 0.35017, 0.46253, -1.96663, -0.06733, 0.94938, -2.59824, -0.06323, 0.92560, -2.62232
-0.54000, 0.46957, -1.95864, 0.35057, 0.46287, -1.96742, -0.06561, 0.94892, -2.59778, -0.06226, 0.92563, -2.62209
-0.53959, 0.46989, -1.95920, 0.35091, 0.46321, -1.96801, -0.06323, 0.94822, -2.59741, -0.06157, 0.92565, -2.62190
-0.53933, 0.47025, -1.95976, 0.35112, 0.46356, -1.96856, -0.06053, 0.94740, -2.59706, -0.06118, 0.92563, -2.62171
-0.53907, 0.47061, -1.96025, 0.35141, 0.46389, -1.96900, -0.05785, 0.94658, -2.59675, -0.06110, 0.92564, -2.62159
-0.53900, 0.47087, -1.96088, 0.35176, 0.46424, -1.96962, -0.05565, 0.94593, -2.59643, -0.06120, 0.92565, -2.62147
-0.53893, 0.47104, -1.96155, 0.35241, 0.46459, -1.97034, -0.05402, 0.94554, -2.59609, -0.06169, 0.92569, -2.62137
-0.53898, 0.47115, -1.96220, 0.35307, 0.46493, -1.97111, -0.05288, 0.94528, -2.59581, -0.06231, 0.92575, -2.62128
-0.53888, 0.47120, -1.96284, 0.35403, 0.46527, -1.97190, -0.05196, 0.94517, -2.59550, -0.06285, 0.92579, -2.62121
-0.53875, 0.47120, -1.96341, 0.35496, 0.46556, -1.97266, -0.05153, 0.94517, -2.59518, -0.06321, 0.92583, -2.62112
-0.53835, 0.47116, -1.96387, 0.35611, 0.46583, -1.97336, -0.05139, 0.94527, -2.59485, -0.06348, 0.92588, -2.62104
-0.53772, 0.47110, -1.96426, 0.35731, 0.46607, -1.97400, -0.05157, 0.94546, -2.59446, -0.06367, 0.92591, -2.62094
-0.53678, 0.47113, -1.96458, 0.35849, 0.46627, -1.97448, -0.05199, 0.94572, -2.59391, -0.06368, 0.92591, -2.62084
-0.53568, 0.47115, -1.96486, 0.35961, 0.46645, -1.97492, -0.05280, 0.94603, -2.59321, -0.06378, 0.92588, -2.62071
-0.53440, 0.47120, -1.96514, 0.36077, 0.46660, -1.97537, -0.05425, 0.94642, -2.59270, -0.06394, 0.92584, -2.62059
-0.53316, 0.47121, -1.96545, 0.36191, 0.46677, -1.97586, -0.05661, 0.94690, -2.59260, -0.06439, 0.92585, -2.62054
-0.53203, 0.47119, -1.96582, 0.36293, 0.46694, -1.97646, -0.06022, 0.94750, -2.59309, -0.06524, 0.92585, -2.62047
-0.53096, 0.47114, -1.96625, 0.36407, 0.46709, -1.97712, -0.06422, 0.94811, -2.59382, -0.06615, 0.92586, -2.62044
-0.52994, 0.47106, -1.96661, 0.36529, 0.46724, -1.97769, -0.06807, 0.94868, -2.59468, -0.06701, 0.92586, -2.62044
-0.52921, 0.47095, -1.96693, 0.36643, 0.46738, -1.97822, -0.07154, 0.94910, -2.59565, -0.06777, 0.92591, -2.62048
-0.52855, 0.47079, -1.96730, 0.36762, 0.46747, -1.97872, -0.07438, 0.94942, -2.59653, -0.06841, 0.92591, -2.62049
-0.52804, 0.47064, -1.96762, 0.36875, 0.46754, -1.97917, -0.07657, 0.94963, -2.59715, -0.06898, 0.92593, -2.62053
-0.52745, 0.47040, -1.96787, 0.36988, 0.46755, -1.97954, -0.07747, 0.94973, -2.59717, -0.06921, 0.92594, -2.62048
-0.52680, 0.47019, -1.96813, 0.37111, 0.46751, -1.97986, -0.07731, 0.94976, -2.59672, -0.06920, 0.92591, -2.62043
-0.52606, 0.46994, -1.96838, 0.37230, 0.46747, -1.98021, -0.07683, 0.94976, -2.59620, -0.06916, 0.92589, -2.62037
-0.52504, 0.46975, -1.96858, 0.37342, 0.46747, -1.98055, -0.07650, 0.94980, -2.59593, -0.06920, 0.92585, -2.62036
-0.52378, 0.46959, -1.96885, 0.37468, 0.46746, -1.98094, -0.07656, 0.94991, -2.59615, -0.06952, 0.92583, -2.62045
-0.52236, 0.46948, -1.96908, 0.37587, 0.46749, -1.98130, -0.07697, 0.95011, -2.59654, -0.06989, 0.92581, -2.62057
-0.52107, 0.46938, -1.96933, 0.37698, 0.46753, -1.98174, -0.07760, 0.95033, -2.59698, -0.07050, 0.92580, -2.62071
-0.51993, 0.46935, -1.96957, 0.37798, 0.46760, -1.98211, -0.07879, 0.95070, -2.59744, -0.07129, 0.92581, -2.62087
-0.51895, 0.46932, -1.96980, 0.37889, 0.46770, -1.98248, -0.08017, 0.95111, -2.59786, -0.07215, 0.92585, -2.62103
-0.51821, 0.46933, -1.97009, 0.37967, 0.46783, -1.98289, -0.08130, 0.95150, -2.59814, -0.07314, 0.92587, -2.62113
-0.51789, 0.46936, -1.97045, 0.38033, 0.46801, -1.98338, -0.08201, 0.95180, -2.59814, -0.07424, 0.92589, -2.62117
-0.51778, 0.46942, -1.97088, 0.38093, 0.46826, -1.98395, -0.08217, 0.95201, -2.59790, -0.07529, 0.92591, -2.62113
-0.51776, 0.46947, -1.97137, 0.38157, 0.46853, -1.98456, -0.08192, 0.95216, -2.59762, -0.07613, 0.92592, -2.62107
-0.51770, 0.46956, -1.97189, 0.38221, 0.46878, -1.98511, -0.08124, 0.95220, -2.59745, -0.07671, 0.92595, -2.62101
-0.51747, 0.46965, -1.97243, 0.38310, 0.46907, -1.98572, -0.08014, 0.95214, -2.59739, -0.07683, 0.92599, -2.62097
-0.51721, 0.46979, -1.97300, 0.38388, 0.46937, -1.98631, -0.07910, 0.95208, -2.59743, -0.07685, 0.92605, -2.62091
-0.51671, 0.46996, -1.97356, 0.38481, 0.46967, -1.98689, -0.07827, 0.95210, -2.59748, -0.07675, 0.92611, -2.62094
-0.51595, 0.47016, -1.97404, 0.38561, 0.46996, -1.98741, -0.07817, 0.95229, -2.59758, -0.07677, 0.92617, -2.62096
-0.51496, 0.47038, -1.97446, 0.38641, 0.47026, -1.98790, -0.07853, 0.95261, -2.59772, -0.07686, 0.92622, -2.62106
-0.51391, 0.47061, -1.97488, 0.38729, 0.47056, -1.98837, -0.07927, 0.95306, -2.59781, -0.07713, 0.92628, -2.62117
-0.51288, 0.47082, -1.97527, 0.38804, 0.47087, -1.98889, -0.08070, 0.95369, -2.59792, -0.07794, 0.92631, -2.62130
-0.51191, 0.47103, -1.97558, 0.38878, 0.47119, -1.98937, -0.08259, 0.95444, -2.59801, -0.07897, 0.92634, -2.62146
-0.51106, 0.47123, -1.97586, 0.38948, 0.47150, -1.98984, -0.08454, 0.95519, -2.59806, -0.08006, 0.92638, -2.62155
-0.51050, 0.47137, -1.97610, 0.39010, 0.47180, -1.99023, -0.08619, 0.95582, -2.59808, -0.08108, 0.92645, -2.62161
-0.51033, 0.47145, -1.97634, 0.39057, 0.47206, -1.99061, -0.08735, 0.95629, -2.59808, -0.08179, 0.92657, -2.62155
-0.51026, 0.47148, -1.97658, 0.39104, 0.47229, -1.99097, -0.08822, 0.95664, -2.59808, -0.08244, 0.92670, -2.62142
-0.51020, 0.47157, -1.97679, 0.39155, 0.47254, -1.99124, -0.08874, 0.95688, -2.59802, -0.08274, 0.92681, -2.62129
-0.50997, 0.47167, -1.97701, 0.39212, 0.47276, -1.99145, -0.08873, 0.95697, -2.59789, -0.08274, 0.92691, -2.62119
-0.50981, 0.47183, -1.97723, 0.39261, 0.47299, -1.99162, -0.08859, 0.95699, -2.59776, -0.08262, 0.92697, -2.62110
-0.50948, 0.47197, -1.97751, 0.39327, 0.47321, -1.99183, -0.08813, 0.95697, -2.59760, -0.08241, 0.92701, -2.62104
-0.50910, 0.47211, -1.97780, 0.39390, 0.47343, -1.99215, -0.08778, 0.95697, -2.59751, -0.08231, 0.92701, -2.62105
-0.50859, 0.47227, -1.97821, 0.39458, 0.47363, -1.99257, -0.08737, 0.95699, -2.59751, -0.08225, 0.92695, -2.62109
-0.50812, 0.47244, -1.97863, 0.39518, 0.47381, -1.99300, -0.08701, 0.95701, -2.59752, -0.08227, 0.92690, -2.62116
-0.50756, 0.47263, -1.97897, 0.39564, 0.47399, -1.99337, -0.08668, 0.95700, -2.59751, -0.08227, 0.92687, -2.62119
-0.50693, 0.47286, -1.97924, 0.39586, 0.47414, -1.99363, -0.08656, 0.95702, -2.59757, -0.08234, 0.92686, -2.62119
